id,rank,model,category,input_sequence,actual_response,actual_switch_response,predicted_response,predicted_switch_response,is_correct,is_chosen,choice_index,logprobs,generation_id,seed
51,2,gpt-5.2-2025-12-11,animals,cat,dog,False,dog,,True,True,0,,iterative,
51,3,gpt-5.2-2025-12-11,animals,"cat
dog",mouse,True,hamster,,False,True,0,,iterative,
51,4,gpt-5.2-2025-12-11,animals,"cat
dog
mouse",rat,False,rat,,True,True,0,,iterative,
51,5,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat",giraffe,True,hamster,,False,True,0,,iterative,
51,6,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe",lion,False,zebra,,False,True,0,,iterative,
51,7,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion",zebra,False,tiger,,False,True,0,,iterative,
51,8,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra",rhino,False,elephant,,False,True,0,,iterative,
51,9,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino",ostrich,False,elephant,,False,True,0,,iterative,
51,10,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich",meerkat,False,elephant,,False,True,0,,iterative,
51,11,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat",tiger,False,hippopotamus,,False,True,0,,iterative,
51,12,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat
tiger",bear,True,leopard,,False,True,0,,iterative,
51,13,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat
tiger
bear",bat,True,wolf,,False,True,0,,iterative,
51,14,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat
tiger
bear
bat",aardvark,False,owl,,False,True,0,,iterative,
51,15,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat
tiger
bear
bat
aardvark",elephant,False,anteater,,False,True,0,,iterative,
51,16,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat
tiger
bear
bat
aardvark
elephant",flea,True,hippopotamus,,False,True,0,,iterative,
51,17,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat
tiger
bear
bat
aardvark
elephant
flea",ferret,True,tick,,False,True,0,,iterative,
51,18,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat
tiger
bear
bat
aardvark
elephant
flea
ferret",parrot,True,weasel,,False,True,0,,iterative,
51,19,gpt-5.2-2025-12-11,animals,"cat
dog
mouse
rat
giraffe
lion
zebra
rhino
ostrich
meerkat
tiger
bear
bat
aardvark
elephant
flea
ferret
parrot",hippopotamus,True,hamster,,False,True,0,,iterative,
